numero_identificador,data_atualizacao,tipo,titulo,ano,pais,evento,cidade,periodico,editora,descricao,autores,Qualis
9782653543954493,30052024,Artigo Publicado,Retransformation of dynamically induced ferrite during physical simulation of Steckel mill hot rolling,2020.0,,,,Journal of Materials Research and Technology-JMR&T,,,"CARNEIRO, THIAGO BRUNO (CARNEIRO, THIAGO BRUNO), JONAS, JOHN JOSEPH (JONAS, JOHN JOSEPH), RODRIGUES, SAMUEL FILGUEIRAS (RODRIGUES, SAMUEL FILGUEIRAS), ARANAS, CLODUALDO (ARANAS, CLODUALDO), SICILIANO, FULVIO (SICILIANO, FULVIO), SILVA, EDEN SANTOS (SILVA, EDEN SANTOS), REIS, GEDEON SILVA (REIS, GEDEON SILVA), Edson Jansen Pedrosa de Miranda Júnior (MIRANDA, EDSON JANSEN PEDROSA), LEAL, VALDEMAR SILVA (LEAL, VALDEMAR SILVA), JAHAZI, MOHAMMAD (JAHAZI, MOHAMMAD)",A3
9782653543954493,30052024,Artigo Publicado,Elastic Wave Propagation in a Bio-Inspired Phononic Crystal,2020.0,,,,MATERIALS SCIENCE FORUM (ONLINE),,,"CANTANHÊDE, H.V. (CANTANHÊDE, H.V.), Edson Jansen Pedrosa de Miranda Júnior (MIRANDA JR., E.J.P.), DOS SANTOS, J.M.C. (DOS SANTOS, J.M.C.)",B1
9782653543954493,30052024,Artigo Publicado,Thermomechanical and thermodynamic behavior of deformed austenite in four different steel grades,2021.0,,,,Journal of Materials Research and Technology-JMR&T,,,"ARANAS, CLODUALDO (ARANAS, CLODUALDO), SICILIANO, FULVIO (SICILIANO, FULVIO), RODRIGUES, SAMUEL FILGUEIRAS (RODRIGUES, SAMUEL FILGUEIRAS), PASCO, JUBERT (PASCO, JUBERT), Edson Jansen Pedrosa de Miranda Júnior (MIRANDA, EDSON J.P.), JONAS, JOHN JOSEPH (JONAS, JOHN JOSEPH)",A3
9782653543954493,30052024,Artigo Publicado,Dispersion Diagram of Trigonal Piezoelectric Phononic Structures with Langasite Inclusions,2021.0,,,,Crystals,,,"Edson Jansen Pedrosa de Miranda Júnior (MIRANDA, EDSON), ARANAS, CLODUALDO (ARANAS, CLODUALDO), RODRIGUES, SAMUEL (RODRIGUES, SAMUEL), SILVA, HÉLIO (SILVA, HÉLIO), REIS, GEDEON (REIS, GEDEON), PAIVA, ANTÔNIO (PAIVA, ANTÔNIO), DOS SANTOS, JOSÉ (DOS SANTOS, JOSÉ)",A3
9782653543954493,30052024,Artigo Publicado,Physical Simulation Based on Dynamic Transformation Under Hot Plate Rolling of a Nb-Microalloyed Steel,2021.0,,,,FRONTIERS IN MATERIALS,,,"FERREIRA, JOÃO CARLOS (FERREIRA, JOÃO CARLOS), DE SOUSA MACHADO, FRANCISCO ROMARIO (DE SOUSA MACHADO, FRANCISCO ROMARIO), ARANAS, CLODUALDO (ARANAS, CLODUALDO), SICILIANO, FULVIO (SICILIANO, FULVIO), PASCO, JUBERT (PASCO, JUBERT), REIS, GEDEON SILVA (REIS, GEDEON SILVA), Edson Jansen Pedrosa de Miranda Júnior (PEDROSA DE MIRANDA, EDSON JANSEN), MACÊDO PAIVA, ANTÔNIO ERNANDES (MACÊDO PAIVA, ANTÔNIO ERNANDES), RODRIGUES, SAMUEL FILGUEIRAS (RODRIGUES, SAMUEL FILGUEIRAS)",A3
9782653543954493,30052024,Artigo Publicado,Elastic wave propagation in metamaterial rods with periodic shunted piezo-patches,2021.0,,,,INTER-NOISE and NOISE-CON Congress and Conference Proceedings,,,"Edson Jansen Pedrosa de Miranda Júnior (MIRANDA, EDSON J.P. DE), NOBREGA, EDILSON D. (NOBREGA, EDILSON D.), OLIVEIRA, LEOPOLDO P.R. DE (OLIVEIRA, LEOPOLDO P.R. DE), DOS SANTOS, JOSÉ M.C. (DOS SANTOS, JOSÉ M.C.)",B3
9782653543954493,30052024,Artigo Publicado,Wave attenuation in 1-3 phononic structures with lead-free piezoelectric ceramic inclusions,2022.0,,,,PHYSICA B-CONDENSED MATTER,,,"Edson Jansen Pedrosa de Miranda Júnior (MIRANDA, E.J.P.), DOS SANTOS, J.M.C. (DOS SANTOS, J.M.C.)",B4
9782653543954493,30052024,Artigo Publicado,Complex dispersion diagram and evanescent modes in piezomagnetic phononic structures,2022.0,,,,SOLID STATE COMMUNICATIONS,,,"Edson Jansen Pedrosa de Miranda Júnior (MIRANDA, E.J.P.), RODRIGUES, S.F. (RODRIGUES, S.F.), DOS SANTOS, J.M.C. (DOS SANTOS, J.M.C.)",A2
9782653543954493,30052024,Artigo Publicado,Plane wave expansion and extended plane wave expansion formulations for Mindlin-Reissner elastic metamaterial thick plates,2022.0,,,,JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS,,,"Edson Jansen Pedrosa de Miranda Júnior (MIRANDA, E.J.P.), RODRIGUES, S.F. (RODRIGUES, S.F.), ARANAS, C. (ARANAS, C.), DOS SANTOS, J.M.C. (DOS SANTOS, J.M.C.)",A2
9782653543954493,30052024,Artigo Publicado,Wave attenuation in viscoelastic hierarchical plates,2022.0,,,,INTERNATIONAL JOURNAL OF MECHANICAL SCIENCES,,,"DAL POGGETTO, VINÍCIUS F. (DAL POGGETTO, VINÍCIUS F.), Edson Jansen Pedrosa de Miranda Júnior (JR., EDSON J.P. MIRANDA), DOS SANTOS, JOSÉ MARIA C. (DOS SANTOS, JOSÉ MARIA C.), PUGNO, NICOLA M. (PUGNO, NICOLA M.)",A4
9782653543954493,30052024,Artigo Publicado,Acoustic and Thermal Analyses of Self-Consolidating Lightweight Rubberized Concretes,2022.0,,,,ACI MATERIALS JOURNAL,,,"ANGELIN, ANDRESSA FERNANDA (ANGELIN, ANDRESSA FERNANDA), Edson Jansen Pedrosa de Miranda Júnior (DE MIRANDA JUNIOR, EDSON JANSEN PEDROSA), dos Santos, José Maria Campos (dos Santos, José Maria Campos), OSÓRIO, WISLEI RIUPER (OSÓRIO, WISLEI RIUPER), CECCHE LINTZ, ROSA CRISTINA (CECCHE LINTZ, ROSA CRISTINA), GACHET, LUÍSA ANDREIA (GACHET, LUÍSA ANDREIA)",A1
9782653543954493,30052024,Artigo Publicado,Extended plane wave expansion formulation for 1-D viscoelastic phononic crystals,2023.0,,,,Partial Differential Equations in Applied Mathematics,,,"Lucas Franco Correa Schalcher (SCHALCHER, L. F. C.), DOS SANTOS, J.M.C. (DOS SANTOS, J.M.C.), Edson Jansen Pedrosa de Miranda Júnior (Miranda Jr., E. J. P.)",A3
9782653543954493,30052024,Artigo Publicado,Wave Attenuation in 1-D Viscoelastic Phononic Crystal Rods Using Different Polymers,2023.0,,,,MATERIALS RESEARCH,,,"VINÍCIUS BRAGA SANTOS DE OLIVEIRA (OLIVEIRA, V. B. S.), Lucas Franco Correa Schalcher (SCHALCHER, L. F. C.), José Maria Campos dos Santos (DOS SANTOS, J. M. C.), Edson Jansen Pedrosa de Miranda Júnior (Miranda Jr., E. J. P.)",A2
9782653543954493,30052024,Artigo Publicado,Extended plane wave expansion formulation for viscoelastic phononic thin plates,2023.0,,,,WAVE MOTION,,,"Edson Jansen Pedrosa de Miranda Júnior (Miranda Jr., E. J. P.), DAL POGGETTO, VINÍCIUS F. (DAL POGGETTO, VINÍCIUS F.), PUGNO, NICOLA M. (PUGNO, NICOLA M.), DOS SANTOS, J.M.C. (DOS SANTOS, J.M.C.)",A3
9782653543954493,30052024,Artigo Publicado,Effect of Resonant Aggregate Parameters in Metaconcrete Thin Plates on Flexural Bandgaps: Numerical Simulations,2023.0,,,,Materials Research-Ibero-american Journal of Materials,,,"André Luiz Louzeiro Carvalho (CARVALHO, A. L. L.), Cássio Bruno Florêncio Gomes (GOMES, C. B. F.), José Maria Campos dos Santos (DOS SANTOS, J. M. C.), Edson Jansen Pedrosa de Miranda Júnior (Miranda Jr., E. J. P.)",A1
2495541083851823,6052024,Artigo Publicado,O teatro engajado de Aldo Leite ou ouvindo mais pelos olhos do que  pelos ouvidos,2020.0,,,,REVISTA SENTIDOS DA CULTURA,,,"Gilberto dos Santos Martins (MARTINS, G. S.), José Denis de Oliveira Bezerra (BEZERRA, J. D. O.)",B2
2495541083851823,6052024,Artigo Publicado,"ENTREVISTA COM LUIZ PAZZINI: Memória, experiência e dialética na formação do ator.",2022.0,,,,RASCUNHOS - CAMINHOS DA PESQUISA EM ARTES CÊNICAS,,,"Gilberto dos Santos Martins (MARTINS, GILBERTO DOS SANTOS)",A1
2495541083851823,6052024,Artigo Publicado,Atrizes no teatro amador de São Luís na primeira metade do século XX,2022.0,,,,Urdimento-Revista De Estudos Em Artes Cenicas,,,"Gilberto dos Santos Martins (MARTINS, GILBERTO), MARTINS, BENEDITA AFONSO (MARTINS, BENEDITA AFONSO)",A2
9373422431939982,28022023,Artigo Publicado,O design em um diário de campo: viajando entre histórias de Itamatatiua com destino à educação quilombola,2023.0,,,,Revista Arcos Design,,,"Glauba Alves do Vale Cestari (CESTARI, G.A.V.), Luiz Fernando Gonçalves de Figueiredo (FIGUEIREDO, L. F. G.), Nayara Chaves Ferreira Perpetuo (PERPETUO, N. C. F.), Jacqueline Silva Mendes (Mendes, Jacqueline S.)",A1
7264632420393292,4042024,Artigo Publicado,LOADng-IoT: An Enhanced Routing Protocol for Internet of Things Applications over Low Power Networks,2019.0,,,,SENSORS,,,"José Victor Vasconcelos Sobral (SOBRAL, JOSÉ), RODRIGUES, JOEL (RODRIGUES, JOEL), RABELO, RICARDO (RABELO, RICARDO), SALEEM, KASHIF (SALEEM, KASHIF), FURTADO, VASCO (FURTADO, VASCO)",A1
7264632420393292,4042024,Artigo Publicado,Routing Protocols for Low Power and Lossy Networks in Internet of Things Applications,2019.0,,,,SENSORS,,,"José Victor Vasconcelos Sobral (SOBRAL, JOSÉ V. V.), RODRIGUES, JOEL J. P. C. (RODRIGUES, JOEL J. P. C.), RABÊLO, RICARDO A. L. (RABÊLO, RICARDO A. L.), AL-MUHTADI, JALAL (AL-MUHTADI, JALAL), KOROTAEV, VALERY (KOROTAEV, VALERY)",A1
7264632420393292,4042024,Artigo Publicado,Multicast Improvement for LOADng in Internet of Things Networks,2019.0,,,,MEASUREMENT,,,"José Victor Vasconcelos Sobral (SOBRAL, JOSÉ V.V.), RODRIGUES, JOEL J.P.C. (RODRIGUES, JOEL J.P.C.), RABÊLO, RICARDO L. (RABÊLO, RICARDO L.), AL-MUHTADI, JALAL (AL-MUHTADI, JALAL)",A2
7264632420393292,4042024,Artigo Publicado,Improving the Performance of LOADng Routing Protocol in Mobile IoT Scenarios,2019.0,,,,IEEE Access,,,"José Victor Vasconcelos Sobral (SOBRAL, JOSE V. V.), RODRIGUES, JOEL J. P. C. (RODRIGUES, JOEL J. P. C.), RABELO, RICARDO A. L. (RABELO, RICARDO A. L.), SALEEM, KASHIF (SALEEM, KASHIF), KOZLOV, SERGEI (KOZLOV, SERGEI)",A3
