numero_identificador,data_atualizacao,tipo,titulo,ano,pais,evento,cidade,periodico,editora,descricao,autores,Qualis
3805487333774491,9042024,Artigo Publicado,Gold Supported on Strontium Surface-Enriched CoFe2O4 Nanoparticles: a Strategy for the Selective Oxidation of Benzyl Alcohol,2019.0,,,,JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY (ONLINE),,,"Laise Nayra dos Santos Pereira (PEREIRA, LAISE), RIBEIRO, CARLOS (RIBEIRO, CARLOS), TOFANELLO, ARYANE (TOFANELLO, ARYANE), COSTA, JEAN (COSTA, JEAN), DE MOURA, CARLA (DE MOURA, CARLA), GARCIA, MARCO (GARCIA, MARCO), DE MOURA, EDMILSON (DE MOURA, EDMILSON)",A3
3805487333774491,9042024,Artigo Publicado,Au-Pd selectivity-switchable alcohol-oxidation catalyst: controlling the duality of the mechanism using a multivariate approach,2019.0,,,,ChemCatChem,,,"MELO, ITACIARA E. M. DA S. (MELO, ITACIARA E. M. DA S.), DE SOUSA, SAMUEL A. A. (DE SOUSA, SAMUEL A. A.), Laise Nayra dos Santos Pereira (PEREIRA, LAÍSE N. DOS S.), OLIVEIRA, JEFFERSON M. (OLIVEIRA, JEFFERSON M.), CASTRO, KARLA P. R. (CASTRO, KARLA P. R.), COSTA, JEAN C. S. (COSTA, JEAN C. S.), DE MOURA, EDMILSON M. (DE MOURA, EDMILSON M.), DE MOURA, CARLA V. R. (DE MOURA, CARLA V. R.), GARCIA, MARCO AURELIO SULLER (GARCIA, MARCO AURELIO SULLER)",B1
3805487333774491,9042024,Artigo Publicado,Screening of the Au:Pt atomic ratio supported in SrCO3: effects on the performance of the solvent-free oxidation of benzyl alcohol,2020.0,,,,JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY (ONLINE),,,"Francisco Samuel S L Batista (BATISTA, F. S. S. L.), Marco Aurélio Suller Garcia (GARCIA, M. A. S.), Edimilson Miranda de Moura (MOURA, E. M.), MELO, ITACIARA E. M. DA S. (MELO, ITACIARA E. M. DA S.), Laise Nayra dos Santos Pereira (PEREIRA, LAÍSE N. DOS S.), Alexia G. P. Lima (LIMA, A. G. P.), Ali H. Bashal (BASHAL, A. H.), Jean Claudio Silva Costa (COSTA, J. C. S.), Janildo L. Magalhães (MAGALHAES, J. L.), Francisco C. A. Lima (LIMA, F. C. A.), Carla Verônica Rodarte de Moura (MOURA, C. V. R)",A3
3805487333774491,9042024,Artigo Publicado,Accessing Basic Sites on Modified CoFe2O4 Nanoparticles: Addressing the Selective e 4 Oxidation of Benzyl Alcohol and Unraveling the Au:Pd Ratio Effects by XPS,2020.0,,,,JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY,,,"Laise Nayra dos Santos Pereira (PEREIRA, LAÍSE N. DOS S.), Marco Aurélio Suller Garcia (GARCIA, M. A. S.), ROZENDO, J. (ROZENDO, J.), Pedro Vidinha (VIDINHA, P.), Alfredo Duarte (DUARTE, A.), Carla Verônica Rodarte de Moura (MOURA, C. V. R), Edimilson Miranda de Moura (MOURA, E. M.)",A2
3805487333774491,9042024,Artigo Publicado,Reusable Heterogeneous SnO2/ZnO Catalyst for Biodiesel Production from Acidified/Acid Oils,2021.0,,,,JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY,,,"Daiane F Dall?Oglio (DALL?OGLIO, D. F.), Carla Verônica Rodarte de Moura (MOURA, C. V. R), Marco Aurélio Suller Garcia (GARCIA, M. A. S.), Jhonatan L. Fiorio (FIORIO, J. L.), Wiury C. de Abreu (ABREU, W. C.), Laise Nayra dos Santos Pereira (PEREIRA, L. N. S.), Adriano Braga (BRAGA, A.), DE MOURA, EDMILSON (DE MOURA, EDMILSON), Abhishek Guldhe (GULDHE, A.), Faizal Bux (BUX, F.)",A2
3805487333774491,9042024,Artigo Publicado,Gold Supported on Strontium Surface-Enriched CoFe2O4 Nanoparticles: a Strategy for the Selective Oxidation of Benzyl Alcohol,2019.0,,,,JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY (ONLINE),,,"Laise Nayra dos Santos Pereira (PEREIRA, L. N. S.), Carlos Emanuel Silva Ribeiro (RIBEIRO, C. E. S.), Aryane Tofanello (TOFANELLO, A.), Jean C. S. Costa (COSTA, J. C. S.), Carla V. R. de Moura (MOURA, C. V. R.), Marco A. S. Garcia (GARCIA, M. A. S.), Edmilson M. de Moura (MOURA, E. M.)",A3
3805487333774491,9042024,Artigo Publicado,Correlating composition and electronic effects of self-assembled PtMo electrocatalysts for ethylene glycol oxidation: An experimental and theoretical approach,2023.0,,,,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,,,"DINIZ COUTINHO, JOSÉ WILLIAM (DINIZ COUTINHO, JOSÉ WILLIAM), SILVA DE FIGUEIREDO, PATRICK BENEDITO (SILVA DE FIGUEIREDO, PATRICK BENEDITO), COLMATI, FLÁVIO (COLMATI, FLÁVIO), TOFANELLO, ARYANE (TOFANELLO, ARYANE), Laise Nayra dos Santos Pereira (NAYRA DOS SANTOS PEREIRA, LAÍSE), AZEVEDO SILVA, AUGUSTO CÉSAR (AZEVEDO SILVA, AUGUSTO CÉSAR), SULLER GARCIA, MARCO AURÉLIO (SULLER GARCIA, MARCO AURÉLIO), BATISTA DE LIMA, ROBERTO (BATISTA DE LIMA, ROBERTO)",A2
9941741350359479,6062024,Artigo Publicado,Perfil epidemiológico e sociodemográfico de pacientes diabéticos de 3 unidades básicas de saúde do município de Coari-AM,2020.0,,,,Brazilian Journal of Health Review,,,"Luca leão Caldeira (CALDEIRA, L. L.), Amanda Tavares Xavier (XAVIER, A. T.), Jéssica Bianca Ramires Aparício (APARICIO, J. B. R.), Daiane Nascimento de Castro (CASTRO, D. N.), Marcelo Rodrigues Marques (MARQUES, M. R.), Marinaldo Pacífico Calvalcanti Neto (CALVALCANTI NETO, M. P.)",A3
9941741350359479,6062024,Artigo Publicado,New Insights on Dietary Polyphenols for the Management of Oxidative Stress and Neuroinflammation in Diabetic Retinopathy,2023.0,,,,ANTIOXIDANTS,,,"Gustavo Bernardes Fanaro (Fanaro, G.B.), Marinaldo Pacífico Cavalcanti Neto (CAVALCANTI NETO, M. P.), Marcelo Rodrigues Marques (MARQUES,MARCELO RODRIGUES), Karin da Costa Calaza (CALAZA, K. C.), Rafael Brito da Silva (SILVA, R. B.), André Moreira Pessoni (PESSONI, A. M.), Henrique Rocha Mendonça (MENDONCA, H. R.), Deborah Emanuelle de Albuquerque Lemos (LEMOS, D. E. A.), José Luiz de Brito Alves (ALVES, J. L. B.), Evandro Leite de Souza (SOUZA, E. L.)",A4
