numero_identificador,data_atualizacao,tipo,titulo,ano,pais,evento,cidade,periodico,editora,descricao,autores,Qualis
3591530170527406,5122023,Artigo Publicado,A IMPORTÂNCIA DO PLANEJAMENTO PEDAGÓGICO PARA O SABER AMBIENTAL: TEORIA E PRÁTICA NO AMBIENTE ESCOLAR,2019.0,,,,EDUCAÇÃO AMBIENTAL EM AÇÃO,,,"daniella roberta silva de assis (ASSIS, D. R. S.), Rejane Magalhães de Mendonça Pimentel (PIMENTEL, R. M. M.), Cláudio Jorge Moura de Castilho (CASTILHO, C. J. M.), José Gustavo da Silva Melo (MELO, J. G. S.), Elisabeth Regina Alves Cavalcanti Silva (SILVA, E. R. A. C.)",B1
3591530170527406,5122023,Artigo Publicado,Preferências reveladas dos serviços ecossistêmicos culturais da paisagem em um cemitério urbano de uma cidade do nordeste brasileiro,2020.0,,,,PERIÓDICO TÉCNICO E CIENTÍFICO CIDADES VERDES,,,"josimar Vieira dos Reis (REIS, J. V.), Henrique dos Santos Ferreira (FERREIRA, H. S.), Pedro Vinícius da Silva Brito (BRITO, P. V. S.), ygor cristiano brito morais (MORAIS, Y. C. B.), JOSICLÊDA DOMICIANO GALVÍNCIO (GALVINCIO, J. D.), MIRANDA, RODRIGO DE QUEIROGA (MIRANDA, RODRIGO DE QUEIROGA), Luciana Mayla de Aquino França (FRANCA, L. M. A.), Caio Cesar Farias Diaz (DIAZ, C. C. F.), Elisabeth Regina Alves Cavalcanti Silva (ALVES-CAVALCANTI, E.R.), João Antonio dos Santos Pereira (PEREIRA, J. A. S.), Jadson Freire da Silva (SILVA, J.F), SIDNEY HENRIQUE CAMPELO DE SANTANA (SANTANA, S. H. C.), Carlos Eduardo Santos de Lima (LIMA, C. E. S.)",B4
3591530170527406,5122023,Artigo Publicado,Análise da gestão e gerenciamento de resíduos sólidos urbanos em Alcântara (Maranhão -Brasil),2020.0,,,,Meio Ambiente(Brasil),,,"Samuel Soares Pimenta (PIMENTA, S. S.), Daiane Silva Costa (COSTA, D. S.), Elisabeth Regina Alves Cavalcanti Silva (ALVES-CAVALCANTI, E.R.), Ione Marly Arouche-Lima (AROUCHE-LIMA, I. M.)",B4
3591530170527406,5122023,Artigo Publicado,Mapeamento das dinâmicas espaço-temporais da cobertura vegetal e ocupação do solo na bacia hidrográfica do rio Pimenta (Maranhão -Brasil),2020.0,,,,Meio Ambiente(Brasil),,,"Tatiana Cristina Santos de Castro (CASTRO, T. C. S.), Jessica Diniz Rodrigues (RODRIGUES, J. D.), Daine Silva Costa (COSTA, D. S.), Ana Maria Campos Diniz (DINIZ, A. M. C.), Elisabeth Regina Alves Cavalcanti Silva (ALVES-CAVALCANTI, E.R.)",B4
3591530170527406,5122023,Artigo Publicado,A produção artesanal de trabalhos em cerâmica na comunidade quilombola em Alcântara (Maranhão ?Brasil),2020.0,,,,Meio Ambiente(Brasil),,,"Thaylla Costa Dias (DIAS, T. C.), Bruna Pereira Martins (MARTINS, B. P.), josimar Vieira dos Reis (REIS, J. V.), Carlos Eduardo Santos de Lima (LIMA, C. E. S.), Elisabeth Regina Alves Cavalcanti Silva (ALVES-CAVALCANTI, E.R.)",B4
3591530170527406,5122023,Artigo Publicado,Impacto da precipitação e do uso e ocupação do solo na cobertura vegetal na Caatinga,2020.0,,,,JOURNAL OF ENVIRONMENTAL ANALYSIS AND PROGRESS,,,"PINHEIRO, KATARINA ROMÊNIA (PINHEIRO, KATARINA ROMÊNIA), Elisabeth Regina Alves Cavalcanti Silva (ALVES, ELISABETH REGINA), ALVES, MARCCUS VINÍCIUS (ALVES, MARCCUS VINÍCIUS), GALVÍNCIO, JOSICLÊDA DOMICIANO (GALVÍNCIO, JOSICLÊDA DOMICIANO)",B4
3591530170527406,5122023,Artigo Publicado,BIOMASS ANALYSIS METHOD IN A FORESTFRAGMENT OF PINUS UNCINATA,2021.0,,,,MERCATOR (FORTALEZA. ONLINE),,,"SIDNEY HENRIQUE CAMPELO DE SANTANA (SANTANA, S. H. C.), Luis Fernando Sánchez Sastres (SASTRES, L. F. S.), Salvador Hernandéz Navarro (NAVARRO, S. H.), Elisabeth Regina Alves Cavalcanti Silva (ALVES-CAVALCANTI, E.R.S.), Maria Lucielle Silva Laurentino (LAURENTINO, M. L. S.), JOSICLÊDA DOMICIANO GALVÍNCIO (GALVINCIO, J. D.)",A2
3591530170527406,5122023,Artigo Publicado,UM ESTUDO SOBRE OS SERVIÇOS ECOSSISTÊMICOS NO MUNDO BASEADO NA ANÁLISE BIBLIOMÉTRICA DA LITERATURA INTERNACIONAL,2022.0,,,,ESTUDO & DEBATE (ONLINE),,,"DOS REIS, JOSIMAR VIEIRA (DOS REIS, JOSIMAR VIEIRA), FREIRE-SILVA, JADSON (FREIRE-SILVA, JADSON), Elisabeth Regina Alves Cavalcanti Silva (SILVA, ELISABETH REGINA ALVES CAVALCANTI da), FRANÇA, LUCIANA MAYLA DE AQUINO (FRANÇA, LUCIANA MAYLA DE AQUINO), LEITÃO, MARIO DE MIRANDA VILAS BOAS RAMOS (LEITÃO, MARIO DE MIRANDA VILAS BOAS RAMOS), GALVÍNCIO, JOSICLÊDA DOMICIANO (GALVÍNCIO, JOSICLÊDA DOMICIANO)",A2
