numero_identificador,data_atualizacao,tipo,titulo,ano,pais,evento,cidade,periodico,editora,descricao,autores,Qualis
1770068905157044,30052024,Artigo Publicado,Acid-based organosolv lignin extraction from acai berry bagasse,2023.0,,,,Bioresource Technology Reports,,,"LINAN, LAMIA ZUNIGA (LINAN, LAMIA ZUNIGA), GONÇALVES, MELLANY PAULA XAVIER (GONÇALVES, MELLANY PAULA XAVIER), CIDREIRA, ANNE CAROLYNE MENDONÇA (CIDREIRA, ANNE CAROLYNE MENDONÇA), HATAMI, TAHMASB (HATAMI, TAHMASB), Aluísio Alves Cabral Júnior (JUNIOR, ALUISIO ALVES CABRAL), MEI, LUCIA HELENA INOCENTINNI (MEI, LUCIA HELENA INOCENTINNI)",B2
1770068905157044,30052024,Artigo Publicado,Biotechnological investigation of Pediastrum boryanum and Desmodesmus subspicatus microalgae species for a potential application in bioenergy,2023.0,,,,Algal Research-Biomass Biofuels and Bioproducts,,,"JACINTO, GISLAYNE SANTANA SANTOS (JACINTO, GISLAYNE SANTANA SANTOS), CRUZ, GLAUBER (CRUZ, GLAUBER), Aluísio Alves Cabral Júnior (Cabral, Aluísio Alves), BEZERRA, GLAUCO VINICIUS PALHANO (BEZERRA, GLAUCO VINICIUS PALHANO), PEÑA GARCIA, RAMÓN R. (PEÑA GARCIA, RAMÓN R.), MAGALHÃES, ULISSES NASCIMENTO (MAGALHÃES, ULISSES NASCIMENTO), GOMES, WOLIA COSTA (GOMES, WOLIA COSTA)",A4
1770068905157044,30052024,Artigo Publicado,"Buriti (Mauritia flexuosa L.) wastes as potential lignocellulosic feedstock for bioenergy production: Physicochemical properties, thermal behavior, and emission factors",2023.0,,,,INDUSTRIAL CROPS AND PRODUCTS,,,"DA SILVA, JULIE BRENDA SANTOS (DA SILVA, JULIE BRENDA SANTOS), Aluísio Alves Cabral Júnior (Cabral, Aluísio Alves), BEZERRA, GLAUCO VINICIUS PALHANO (BEZERRA, GLAUCO VINICIUS PALHANO), DA CRUZ, NILSON CRISTINO (DA CRUZ, NILSON CRISTINO), CONCONI, CHARLES CORREIA (CONCONI, CHARLES CORREIA), CRUZ, GLAUBER (CRUZ, GLAUBER)",B3
1770068905157044,30052024,Artigo Publicado,Crystallization kinetics in a lithium disilicate glass revisited: Model-free and model-fitting approaches,2023.0,,,,JOURNAL OF NON-CRYSTALLINE SOLIDS,,,"BEZERRA, GLAUCO V.P. (BEZERRA, GLAUCO V.P.), EVERTON, LEYLIANE S. (EVERTON, LEYLIANE S.), COSTA, ALBERTH M.C. (COSTA, ALBERTH M.C.), ROJAS, ALEX (ROJAS, ALEX), Rodrigues, Alisson M. (Rodrigues, Alisson M.), Aluísio Alves Cabral Júnior (Cabral, Aluisio A.)",C
5967561730464803,10052024,Artigo Publicado,Modelling Propagating Bloch Waves in Magnetoelectroelastic Phononic Structures with Kagomé Lattice Using the Improved Plane Wave Expansion,2020.0,,,,Crystals,,,"MIRANDA JR., EDSON JANSEN PEDROSA (MIRANDA JR., EDSON JANSEN PEDROSA), Samuel Filgueiras Rodrigues (RODRIGUES, S. F.), Clodualdo Aranas Júnior (ARANAS JUNIOR, C.), Hélio Vitor Cantanhêde da Silva (SILVA, H. V. C.), Eden Santos Silva (SILVA, E. S.), Gedeon Silva Reis (REIS, G. S.), Antonio Ernandes Macêdo Paiva (Paiva, A. E. M.), José Maria Campos dos Santos (SANTOS, J. M. C.)",A3
5967561730464803,10052024,Artigo Publicado,Development of nickel and silver ceramic filters supported on K10 montmorillonite clay for water disinfection,2020.0,,,,CERÂMICA,,,"MORAES, L. T. DE (MORAES, L. T. DE), Antonio Ernandes Macêdo Paiva (Paiva, E. M.), Samuel Filgueiras Rodrigues (RODRIGUES, S. F.), José Hilton Gomes Rangel (RANGEL, J. H. G.), Marcelo Moizinho Oliveira (OLIVEIRA, M. M.)",A1
5967561730464803,10052024,Artigo Publicado,Structure-directing study of 1-methylimidazolium-based dication with tetramethylene as spacer length in the synthesis of microporous silicoaluminophosphates,2021.0,,,,NEW JOURNAL OF CHEMISTRY,,,"TAVARES, THAYARA   KELLEN (TAVARES, THAYARA   KELLEN), ALMEIDA, GABRIELLI (ALMEIDA, GABRIELLI), VARIANI, YURI (VARIANI, YURI), BERNARDO-GUSMÃO, KATIA (BERNARDO-GUSMÃO, KATIA), VINACHES, PALOMA (VINACHES, PALOMA), ALCÂNTARA, ANA C. S. (ALCÂNTARA, ANA C. S.), Antonio Ernandes Macêdo Paiva (PAIVA, ANTÔNIO   ERNANDES MACEDO), GÓMEZ-HORTIGÜELA, LUIS (GÓMEZ-HORTIGÜELA, LUIS), ROJAS, ALEX (ROJAS, ALEX)",C
5967561730464803,10052024,Artigo Publicado,Utilization of Acai Berry Residual Biomass for Extraction of Lignocellulosic Byproducts,2021.0,,,,Journal of Bioresources and Bioproducts,,,"LINAN, LAMIA ZUNIGA (LINAN, LAMIA ZUNIGA), CIDREIRA, ANNE C. MENDONÇA (CIDREIRA, ANNE C. MENDONÇA), DA ROCHA, CLÁUDIA QUINTINO (DA ROCHA, CLÁUDIA QUINTINO), DE MENEZES, FABRÍCIA FARIAS (DE MENEZES, FABRÍCIA FARIAS), ROCHA, GEORGE J DE MORAES (ROCHA, GEORGE J DE MORAES), Antonio Ernandes Macêdo Paiva (PAIVA, ANTÔNIO E MACEDO)",B1
5967561730464803,10052024,Artigo Publicado,Thermal kinetics on adsorption heat transformation based on activated biocarbon and ethanol as working pairs,2022.0,,,,MATERIALS LETTERS,,,"CARVALHO-FILHO, ALUIZIO F. (CARVALHO-FILHO, ALUIZIO F.), ALCÂNTARA, ANA C.S. (ALCÂNTARA, ANA C.S.), Antonio Ernandes Macêdo Paiva (PAIVA, ANTÔNIO E.M.), PASSINHO-SILVA, JORGE J. (PASSINHO-SILVA, JORGE J.), PEREZ-CARVAJAL, JAVIER (PEREZ-CARVAJAL, JAVIER), ROJAS, ALEX (ROJAS, ALEX)",A1
5967561730464803,10052024,Artigo Publicado,Physical Simulation Based on Dynamic Transformation Under Hot Plate Rolling of a Nb-Microalloyed Steel,2021.0,,,,FRONTIERS IN MATERIALS,,,"FERREIRA, JOÃO CARLOS (FERREIRA, JOÃO CARLOS), DE SOUSA MACHADO, FRANCISCO ROMARIO (DE SOUSA MACHADO, FRANCISCO ROMARIO), ARANAS, CLODUALDO (ARANAS, CLODUALDO), SICILIANO, FULVIO (SICILIANO, FULVIO), PASCO, JUBERT (PASCO, JUBERT), REIS, GEDEON SILVA (REIS, GEDEON SILVA), PEDROSA DE MIRANDA, EDSON JANSEN (PEDROSA DE MIRANDA, EDSON JANSEN), Antonio Ernandes Macêdo Paiva (MACÊDO PAIVA, ANTÔNIO ERNANDES), RODRIGUES, SAMUEL FILGUEIRAS (RODRIGUES, SAMUEL FILGUEIRAS)",A3
