numero_identificador,data_atualizacao,tipo,titulo,ano,pais,evento,cidade,periodico,editora,descricao,autores,Qualis
5130818446642310,15052024,Artigo Publicado,Cerium-doped calcium phosphates precipitated on bacterial cellulose platform by mineralization,2020.0,,,,https://doi.org/10.1016/j.ceramint.2020.07.175,,,"Ricardo Barbosa de Sousa (SOUSA, R. B.), Alessandra Cristina Dametto (DAMETTO, A. C.), Rafael Miguel Sábio (SABIO, R. M.), Renata Aquino de Carvalho (CARVALHO, R. A.), Ewerton Gomes Vieira (VIEIRA, E. G.), André Felipe do Amaral Oliveira (OLIVEIRA, A. F. A.), Lara Kelly Ribeiro (RIBEIRO, L. K.), Hernane S. Barude (BARUDE, H. S.), Edson Cavalcanti da Silva FIlho (SILVA FILHO, E. C.)",B1
5130818446642310,15052024,Artigo Publicado,Gallium-Containing Hydroxyapatite as a Promising Material for Photocatalytic Performance,2021.0,,,,Minerals,,,"PEREIRA ROCHA, RAFAEL LISANDRO (PEREIRA ROCHA, RAFAEL LISANDRO), SILVA, THALENA LIMA (SILVA, THALENA LIMA), ARAUJO, FRANCISCA PEREIRA (ARAUJO, FRANCISCA PEREIRA), Ewerton Gomes Vieira (VIEIRA, EWERTON GOMES), HONÓRIO, LUZIA MARIA (HONÓRIO, LUZIA MARIA), FURTINI, MARCELO BARBOSA (FURTINI, MARCELO BARBOSA), DA FONSECA, MARIA GARDÊNNIA (DA FONSECA, MARIA GARDÊNNIA), SILVA-FILHO, EDSON CAVALCANTI DA (SILVA-FILHO, EDSON CAVALCANTI DA), OSAJIMA, JOSY ANTEVELI (OSAJIMA, JOSY ANTEVELI)",A2
5130818446642310,15052024,Artigo Publicado,Chitosan-based hydrogel for treatment of temporomandibular joint arthritis,2021.0,,,,Polimeros-Ciencia e Tecnologia,,,"FABIANNE LIMA (LIMA, F.), WANDERSON GABRIEL MELO (MELO, W. G.), MARIA DE FÁTIMA BRAGA (BRAGA, M. F.), Ewerton Gomes Vieira (VIEIRA, E. G.), JOÃO VICTOR CÂMARA (CAMARA, J. V.), JOSUÉ JUNIOR PIEROTE (PIEROTE, J. J.), NAPOLEÃO ARGÔLO NETO (ARGOLO NETO, N.), Edson Cavalcanti da Silva FIlho (SILVA FILHO, E. C.), ana cristina vasconcelos fialho (FIALHO, A. C. V.)",B2
1781295643494513,6052024,Artigo Publicado,Interrelação entre os criadores de conteúdo do youtube e os alunos para o ensino e aprendizagem de frações,2021.0,,,,REVISTA DE HISTÓRIA DA EDUCAÇÃO MATEMÁTICA,,,"Reullyanne Freitas de Aguiar (AGUIAR, R. F.), Francisco Alexandre de Lima Sales (SALES, F. A. L.), Jonas Noronha de Oliveira (OLIVEIRA, J. N.)",B1
1781295643494513,6052024,Artigo Publicado,Desempenho na aprendizagem de fração segundo a prova brasil: um estudo do descritor 24 do 5º ano de matemática entre 2013 e 2019,2021.0,,,,REVISTA DE HISTÓRIA DA EDUCAÇÃO MATEMÁTICA,,,"Francisco Alexandre de Lima Sales (SALES, F. A. L.), Reullyanne Freitas de Aguiar (AGUIAR, R. F.), Jonas Noronha de Oliveira (OLIVEIRA, J. N.)",B1
1781295643494513,6052024,Artigo Publicado,O YouTube como ferramenta de ensino da história da matemática: uma análise de vídeos,2022.0,,,,BOLETIM CEARENSE DE EDUCAÇÃO E HISTÓRIA DA MATEMÁTICA,,,"Reullyanne Freitas de Aguiar (AGUIAR, R. F.), Francisco Alexandre de Lima Sales (SALES, F. A. L.)",B4
1781295643494513,6052024,Artigo Publicado,Educação Financeira na Formação de Professores: uma discussão salutar ocorrida no EBRAPEM,2022.0,,,,"RESEARCH, SOCIETY AND DEVELOPMENT",,,"Reullyanne Freitas de Aguiar (Aguiar, Reullyanne Freitas de), NERES, RAIMUNDO LUNA (NERES, RAIMUNDO LUNA), Francisco Alexandre de Lima Sales (SALES, FRANCISCO ALEXANDRE DE LIMA)",B4
1781295643494513,6052024,Artigo Publicado,Formação de professores de matemática na Amazônia Legal Brasileira: um olhar sobre os Grupos de Pesquisa,2022.0,,,,REVISTA PRÁTICA DOCENTE,,,"FEIO, LEILA DO SOCORRO RODRIGUES (FEIO, LEILA DO SOCORRO RODRIGUES), Reullyanne Freitas de Aguiar (Aguiar, Reullyanne Freitas de), Francisco Alexandre de Lima Sales (SALES, FRANCISCO ALEXANDRE DE LIMA), NERES, RAIMUNDO LUNA (NERES, RAIMUNDO LUNA)",A2
1781295643494513,6052024,Artigo Publicado,"PERCEPÇÕES DE FUTUROS PROFESSORES DE MATEMÁTICA, SOBRE O ESTÁGIO SUPERVISIONADO, EM TEMPOS DE DISTANCIAMENTO SOCIAL",2022.0,,,,REVISTA CIÊNCIAS & IDÉIAS,,,"Francisco Alexandre de Lima Sales (SALES, FRANCISCO ALEXANDRE DE LIMA), FEIO, LEILA DO SOCORRO RODRIGUES (FEIO, LEILA DO SOCORRO RODRIGUES), Reullyanne Freitas de Aguiar (Aguiar, Reullyanne Freitas de), NERES, RAIMUNDO LUNA (NERES, RAIMUNDO LUNA), COSTA, OTÁVIO HENRIQUE CARVALHO (COSTA, OTÁVIO HENRIQUE CARVALHO)",B2
1781295643494513,6052024,Artigo Publicado,ASSISTÊNCIA ESTUDANTIL E VULNERABILIDADE SOCIAL: Estudo de projetos pedagógicos de sete cursos de graduação em matemática,2022.0,,,,OLH@RES - REVISTA ELETRÔNICA DO DEPARTAMENTO DE EDUCAÇÃO DA UNIFESP,,,"Francisco Alexandre de Lima Sales (SALES, FRANCISCO ALEXANDRE DE LIMA), FEIO, LEILA DO SOCORRO RODRIGUES (FEIO, LEILA DO SOCORRO RODRIGUES), VASQUEZ, ELIANE LEAL (VASQUEZ, ELIANE LEAL), Reullyanne Freitas de Aguiar (Aguiar, Reullyanne Freitas de)",A2
1781295643494513,6052024,Artigo Publicado,O lúdico e a Matemática: O que dizem as publicaçõescom resumos em português,2022.0,,,,"HIPÁTIA - REVISTA BRASILEIRA DE HISTÓRIA, EDUCAÇÃO E MATEMÁTICA",,,"Francisco Alexandre de Lima Sales (SALES, F. A. L.), Reullyanne Freitas de Aguiar (AGUIAR, R. F.)",A2
1781295643494513,6052024,Artigo Publicado,EDUCAÇÃO FINANCEIRA NA FORMAÇÃO DE PROFESSORES: UM OLHAR SOBRE A PRODUÇÃO STRICTO SENSU BRASILEIRA,2023.0,,,,REVISTA REAMEC,,,"Reullyanne Freitas de Aguiar (Aguiar, Reullyanne Freitas de), Francisco Alexandre de Lima Sales (SALES, FRANCISCO ALEXANDRE DE LIMA), NERES, RAIMUNDO LUNA (NERES, RAIMUNDO LUNA), FEIO, LEILA DO SOCORRO RODRIGUES (FEIO, LEILA DO SOCORRO RODRIGUES)",A1
1781295643494513,6052024,Artigo Publicado,Professores de matemática e seu doutoramento: um olhar sobre os Egressos da rede amazônica de educação em ciências e matemática,2023.0,,,,BOCA (Boletim de Conjuntura),,,"Francisco Alexandre de Lima Sales (SALES, F. A. L.), Reullyanne Freitas de Aguiar (AGUIAR, R. F.), Leila do Socorro Rodrigues Feio (FEIO, L. S. R.), Raimundo Luna Neres (NERES, R. L.)",B3
