numero_identificador,data_atualizacao,tipo,titulo,ano,pais,evento,cidade,periodico,editora,descricao,autores,Qualis
3630171389708262,25042024,Artigo Publicado,Monitoramento da corrosão do aço de baixo carbono em sistema com fluxo turbulento de NaCl 3%: uma investigação eletroquímica,2021.0,,,,Materia-Rio de Janeiro,,,"PERES, JHONATAN (PERES, JHONATAN), José Marcos Soares do Nascimento (Nascimento, J.M.S.), Carmem Célia Francisco do  Nascimento (NASCIMENTO, C. C. F.), Gedeon Silva Reis (REIS, G. S.), Ferdinando Marco Rodrigues Borges (Borges, F. M. R.), Maria Eliziane Pires  de Souza (de Souza  M. E. P.), José Carlos Silva Rocha Junior (Rocha Júnior, J.C.S.)",A2
3630171389708262,25042024,Artigo Publicado,Physical Simulation Based on Dynamic Transformation Under Hot Plate Rolling of a Nb-Microalloyed Steel,2021.0,,,,FRONTIERS IN MATERIALS,,,"FERREIRA, JOÃO CARLOS (FERREIRA, JOÃO CARLOS), DE SOUSA MACHADO, FRANCISCO ROMARIO (DE SOUSA MACHADO, FRANCISCO ROMARIO), ARANAS, CLODUALDO (ARANAS, CLODUALDO), SICILIANO, FULVIO (SICILIANO, FULVIO), PASCO, JUBERT (PASCO, JUBERT), Gedeon Silva Reis (REIS, GEDEON SILVA), PEDROSA DE MIRANDA, EDSON JANSEN (PEDROSA DE MIRANDA, EDSON JANSEN), MACÊDO PAIVA, ANTÔNIO ERNANDES (MACÊDO PAIVA, ANTÔNIO ERNANDES), RODRIGUES, SAMUEL FILGUEIRAS (RODRIGUES, SAMUEL FILGUEIRAS)",A3
3630171389708262,25042024,Artigo Publicado,Solubility product of a Nb&#45;N bearing austenitic stainless-steel biomaterial,2021.0,,,,Journal of Materials Research and Technology-JMR&T,,,"SILVA, KAYRON LIMA (SILVA, KAYRON LIMA), RODRIGUES, SAMUEL FILGUEIRAS (RODRIGUES, SAMUEL FILGUEIRAS), MACEDO, GLAUCIA MARIA EVANGELISTA (MACEDO, GLAUCIA MARIA EVANGELISTA), SOUSA LOPES, BRUNO LEONARDY (SOUSA LOPES, BRUNO LEONARDY), ARANAS, CLODUALDO (ARANAS, CLODUALDO), SICILIANO, FULVIO (SICILIANO, FULVIO), Gedeon Silva Reis (REIS, GEDEON SILVA), SILVA, EDEN SANTOS (SILVA, EDEN SANTOS)",A3
3630171389708262,25042024,Artigo Publicado,Dynamic Ferrite Formation and Evolution above the Ae3 Temperature during Plate Rolling Simulation of an API X80 Steel,2022.0,,,,Metals,,,"DE SOUSA MACHADO, FRANCISCO ROMARIO (DE SOUSA MACHADO, FRANCISCO ROMARIO), Samuel Filgueiras Rodrigues (RODRIGUES, S. F.), Maria Veronica G. Rodrigues (RODRIGUES, M. V. G.), Marcos Natan da S. Lima (LIMA, M. N. S.), Rodrigo de C. Paes Loureiro (LOUREIRO, R. C. P.), Fulvio Siciliano (SICILIANO, F.), Gedeon Silva Reis (REIS, G. S.), Regina Célia de Sousa (SOUSA, Regina Célia), Clodualdo Aranas Jr (Arana Júnior, C.), Hamilton Ferreira Gomes de Abreu (de Abreu, H. F. G.)",A2
3630171389708262,25042024,Artigo Publicado,Constitutive analysis of stress-strain curves in dynamic softening of high Nb- and N-containing austenitic stainless-steel biomaterial,2022.0,,,,Journal of Materials Research and Technology-JMR&T,,,"Gláucia Adriane de Sousa Sulzbach (SULZBACH, G. A. S.), Maria Veronica G. Rodrigues (RODRIGUES, M. V. G.), Samuel Filgueiras Rodrigues (RODRIGUES, S. F.), Glaucia Maria Evangelista Macedo (MACEDO, G. M. E.), Hamilton Ferreira Gomes de Abreu (de Abreu, H. F. G.), Clodualdo Aranas Jr (Arana Júnior, C.), Gedeon Silva Reis (Reis, G.S.), Eden Santos Silva (Silva, E. S.)",A3
3630171389708262,25042024,Artigo Publicado,Microstructural and Texture Evolution of Pearlite-Drawn Wires for Flexible Marine Pipelines: Investigating the Effect of Heat Treatments on Mechanical Properties,2023.0,,,,Metals,,,"PINHEIRO, PEDRO H. (PINHEIRO, PEDRO H.), MASOUMI, MOHAMMAD (MASOUMI, MOHAMMAD), HERCULANO, LUÍS FLÁVIO G. (HERCULANO, LUÍS FLÁVIO G.), XAVIER, JOÃO VICTOR B. (XAVIER, JOÃO VICTOR B.), DE LIMA, SAMILLE KRICIA B. (DE LIMA, SAMILLE KRICIA B.), SILVA, EDEN S. (SILVA, EDEN S.), Gedeon Silva Reis (REIS, GEDEON S.), RODRIGUES, SAMUEL F. (RODRIGUES, SAMUEL F.), DE ABREU, HAMILTON F. GOMES (DE ABREU, HAMILTON F. GOMES)",A2
3630171389708262,25042024,Artigo Publicado,Assessing the Influence of Cyclic Bending on Pearlitic Wire's Microstructural Evolution: A Simulation of Spiraling and Armoring Processing Effects,2023.0,,,,Journal of Materials Research and Technology-JMR&T,,,"PINHEIRO LIMA, PEDRO HENRIQUE (PINHEIRO LIMA, PEDRO HENRIQUE), SILVA, EDEN SANTOS (SILVA, EDEN SANTOS), RODRIGUES, SAMUEL FILGUEIRAS (RODRIGUES, SAMUEL FILGUEIRAS), GOMES DE ABREU, HAMILTON FERREIRA (GOMES DE ABREU, HAMILTON FERREIRA), BEZERRA DE LIMA, SAMILLE KRYCIA (BEZERRA DE LIMA, SAMILLE KRYCIA), GONCALVES RODRIGUES, MARIA VERONICA (GONCALVES RODRIGUES, MARIA VERONICA), GASPAR HERCULANO, LUIS FLAVIO (GASPAR HERCULANO, LUIS FLAVIO), DE PAES LOUREIRO, RODRIGO CARVALHO (DE PAES LOUREIRO, RODRIGO CARVALHO), FREIRE, SUYANNY ASSUNÇÃO (FREIRE, SUYANNY ASSUNÇÃO), CARDOSO, JORGE LUIZ (CARDOSO, JORGE LUIZ), MASOUMI, MOHAMMAD (MASOUMI, MOHAMMAD), Gedeon Silva Reis (REIS, GEDEON SILVA)",A3
3630171389708262,25042024,Artigo Publicado,Influence of the morphology of eutectoid steels on corrosion resistance in NaCl aqueous medium with and without CO2,2023.0,,,,Metals,,,"Francisco Felipe de M. Fideles (FIDELES, F. F. M.), Gedeon Silva Reis (REIS, G. S.), Eden Santos Silva (Eden Santos Silva), Hamilton F. Gomes De Abreu (ABREU, H. F. G.), Mauro Andrés C. Florez (FLOREZ, M. A. C.), Maria Veronica G. Rodrigues (RODRIGUES, M. V. G.), Jorge Luiz Cardoso (Jorge Luiz Cardoso), Clodualdo Aranas Jr (Arana Júnior, C.), Samuel F. Rodrigues (RODRIGUES, S. F.), Marcos Natan da S. Lima (LIMA, M. N. S.), Caio Victor P. Pascoal (PASCOAL, C. V. P.), Thiago Alves De Moura (Thiago Alves De Moura)",A2
3630171389708262,25042024,Artigo Publicado,HIGH-TEMPERATURE DEFORMATION BEHAVIOR OF HIGH-NB MICROALLOYED STEEL DURING PLATE ROLLING SIMULATION,2020.0,,,,"TECNOLOGIA EM METALURGIA, MATERIAIS E MINERAÇÃO (IMPRESSO)",,,"RODRIGUES, SAMUEL FILGUEIRAS (RODRIGUES, SAMUEL FILGUEIRAS), SICILIANO, FULVIO (SICILIANO, FULVIO), ARANAS, CLODUALDO (ARANAS, CLODUALDO), SILVA, EDEN SANTOS (SILVA, EDEN SANTOS), Gedeon Silva Reis (REIS, GEDEON SILVA), JONAS, JOHN JOSEPH (JONAS, JOHN JOSEPH)",A4
3630171389708262,25042024,Artigo Publicado,Optimization of Thermomechanical Processing under Double-Pass Hot Compression Tests of a High Nb and N-Bearing Austenitic Stainless-Steel Biomaterial Using Artificial Neural Networks,2022.0,,,,Metals,,,"SULZBACH, GLÁUCIA ADRIANE DE S. (SULZBACH, GLÁUCIA ADRIANE DE S.), ABREU, HAMILTON F. GOMES DE (ABREU, HAMILTON F. GOMES DE), Gedeon Silva Reis (REIS, GEDEON S.), SILVA, EDEN S. (SILVA, EDEN S.), RODRIGUES, MARIA VERÔNICA G. (RODRIGUES, MARIA VERÔNICA G.), RODRIGUES, SAMUEL F. (RODRIGUES, SAMUEL F.), LIMA, MARCOS NATAN DA S. (LIMA, MARCOS NATAN DA S.), LOUREIRO, RODRIGO DE C. PAES (LOUREIRO, RODRIGO DE C. PAES), SÁ, DENIS FABRÍCIO S. DE (SÁ, DENIS FABRÍCIO S. DE), ARANAS, CLODUALDO (ARANAS, CLODUALDO), MACEDO, GLAUCIA MARIA E. (MACEDO, GLAUCIA MARIA E.), SICILIANO, FULVIO (SICILIANO, FULVIO)",A2
